;WOZ;Global;Direkt;Diffus
317410;2016-04-16 11:00:00;100.0;0.0;100.0
317411;2016-04-16 12:00:00;127.77777777777779;2.7777777777777857;125.0
317412;2016-04-16 13:00:00;275.0;30.555555555555543;244.44444444444446
317413;2016-04-16 14:00:00;377.77777777777777;161.1111111111111;216.66666666666669
317414;2016-04-16 15:00:00;475.0;269.44444444444446;205.55555555555557
317415;2016-04-16 16:00:00;316.6666666666667;119.44444444444446;197.22222222222223
317416;2016-04-16 17:00:00;200.0;52.77777777777777;147.22222222222223
317417;2016-04-16 18:00:00;127.77777777777779;47.22222222222223;80.55555555555556
317418;2016-04-16 19:00:00;16.666666666666668;0.0;16.666666666666668
317419;2016-04-16 20:00:00;0.0;0.0;0.0
317420;2016-04-16 21:00:00;0.0;0.0;0.0
317421;2016-04-16 22:00:00;0.0;0.0;0.0
317422;2016-04-16 23:00:00;0.0;0.0;0.0
317423;2016-04-17 00:00:00;0.0;0.0;0.0
317424;2016-04-17 01:00:00;0.0;0.0;0.0
317425;2016-04-17 02:00:00;0.0;0.0;0.0
317426;2016-04-17 03:00:00;0.0;0.0;0.0
317427;2016-04-17 04:00:00;0.0;0.0;0.0
317428;2016-04-17 05:00:00;0.0;0.0;0.0
317429;2016-04-17 06:00:00;47.22222222222222;22.22222222222222;25.0
317430;2016-04-17 07:00:00;180.55555555555557;119.44444444444446;61.111111111111114
317431;2016-04-17 08:00:00;330.55555555555554;211.1111111111111;119.44444444444444
317432;2016-04-17 09:00:00;388.8888888888889;211.11111111111114;177.77777777777777
317433;2016-04-17 10:00:00;466.6666666666667;238.88888888888889;227.7777777777778
317434;2016-04-17 11:00:00;522.2222222222223;263.8888888888889;258.33333333333337
317435;2016-04-17 12:00:00;608.3333333333334;352.7777777777778;255.55555555555557
317436;2016-04-17 13:00:00;533.3333333333334;297.2222222222223;236.11111111111111
317437;2016-04-17 14:00:00;383.33333333333337;158.33333333333337;225.0
317438;2016-04-17 15:00:00;413.8888888888889;188.8888888888889;225.0
317439;2016-04-17 16:00:00;333.33333333333337;116.66666666666669;216.66666666666669
317440;2016-04-17 17:00:00;308.33333333333337;172.22222222222226;136.11111111111111
317441;2016-04-17 18:00:00;188.88888888888889;100.0;88.88888888888889
317442;2016-04-17 19:00:00;50.0;22.22222222222222;27.77777777777778
317443;2016-04-17 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317444;2016-04-17 21:00:00;0.0;0.0;0.0
317445;2016-04-17 22:00:00;0.0;0.0;0.0
317446;2016-04-17 23:00:00;0.0;0.0;0.0
317447;2016-04-18 00:00:00;0.0;0.0;0.0
317448;2016-04-18 01:00:00;0.0;0.0;0.0
317449;2016-04-18 02:00:00;0.0;0.0;0.0
317450;2016-04-18 03:00:00;0.0;0.0;0.0
317451;2016-04-18 04:00:00;0.0;0.0;0.0
317452;2016-04-18 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317453;2016-04-18 06:00:00;25.0;0.0;25.0
317454;2016-04-18 07:00:00;52.77777777777778;0.0;52.77777777777778
317455;2016-04-18 08:00:00;108.33333333333334;2.7777777777777857;105.55555555555556
317456;2016-04-18 09:00:00;163.88888888888889;2.7777777777777715;161.11111111111111
317457;2016-04-18 10:00:00;236.11111111111111;16.666666666666657;219.44444444444446
317458;2016-04-18 11:00:00;225.0;5.555555555555543;219.44444444444446
317459;2016-04-18 12:00:00;197.22222222222223;5.555555555555543;191.66666666666669
317460;2016-04-18 13:00:00;194.44444444444446;2.7777777777777715;191.66666666666669
317461;2016-04-18 14:00:00;277.77777777777777;8.333333333333314;269.44444444444446
317462;2016-04-18 15:00:00;219.44444444444446;2.7777777777777715;216.66666666666669
317463;2016-04-18 16:00:00;161.11111111111111;2.7777777777777715;158.33333333333334
317464;2016-04-18 17:00:00;94.44444444444444;0.0;94.44444444444444
317465;2016-04-18 18:00:00;52.77777777777778;0.0;52.77777777777778
317466;2016-04-18 19:00:00;11.11111111111111;2.777777777777777;8.333333333333334
317467;2016-04-18 20:00:00;0.0;0.0;0.0
317468;2016-04-18 21:00:00;0.0;0.0;0.0
317469;2016-04-18 22:00:00;0.0;0.0;0.0
317470;2016-04-18 23:00:00;0.0;0.0;0.0
317471;2016-04-19 00:00:00;0.0;0.0;0.0
317472;2016-04-19 01:00:00;0.0;0.0;0.0
317473;2016-04-19 02:00:00;0.0;0.0;0.0
317474;2016-04-19 03:00:00;0.0;0.0;0.0
317475;2016-04-19 04:00:00;0.0;0.0;0.0
317476;2016-04-19 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317477;2016-04-19 06:00:00;47.22222222222222;19.444444444444443;27.77777777777778
317478;2016-04-19 07:00:00;183.33333333333334;108.33333333333334;75.0
317479;2016-04-19 08:00:00;286.11111111111114;122.22222222222226;163.88888888888889
317480;2016-04-19 09:00:00;230.55555555555557;41.666666666666686;188.88888888888889
317481;2016-04-19 10:00:00;222.22222222222223;19.444444444444457;202.77777777777777
317482;2016-04-19 11:00:00;461.11111111111114;163.8888888888889;297.22222222222223
317483;2016-04-19 12:00:00;558.3333333333334;311.11111111111114;247.22222222222223
317484;2016-04-19 13:00:00;455.5555555555556;252.77777777777783;202.77777777777777
317485;2016-04-19 14:00:00;402.77777777777777;122.22222222222223;280.55555555555554
317486;2016-04-19 15:00:00;344.44444444444446;166.66666666666669;177.77777777777777
317487;2016-04-19 16:00:00;219.44444444444446;22.22222222222223;197.22222222222223
317488;2016-04-19 17:00:00;177.77777777777777;33.333333333333314;144.44444444444446
317489;2016-04-19 18:00:00;50.0;2.7777777777777786;47.22222222222222
317490;2016-04-19 19:00:00;33.333333333333336;2.7777777777777786;30.555555555555557
317491;2016-04-19 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317492;2016-04-19 21:00:00;0.0;0.0;0.0
317493;2016-04-19 22:00:00;0.0;0.0;0.0
317494;2016-04-19 23:00:00;0.0;0.0;0.0
317495;2016-04-20 00:00:00;0.0;0.0;0.0
317496;2016-04-20 01:00:00;0.0;0.0;0.0
317497;2016-04-20 02:00:00;0.0;0.0;0.0
317498;2016-04-20 03:00:00;0.0;0.0;0.0
317499;2016-04-20 04:00:00;0.0;0.0;0.0
317500;2016-04-20 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317501;2016-04-20 06:00:00;55.55555555555556;16.666666666666664;38.88888888888889
317502;2016-04-20 07:00:00;202.77777777777777;124.99999999999999;77.77777777777779
317503;2016-04-20 08:00:00;336.11111111111114;197.22222222222226;138.88888888888889
317504;2016-04-20 09:00:00;400.0;183.33333333333331;216.66666666666669
317505;2016-04-20 10:00:00;552.7777777777778;313.8888888888889;238.88888888888889
317506;2016-04-20 11:00:00;658.3333333333334;375.0;283.33333333333337
317507;2016-04-20 12:00:00;727.7777777777778;483.33333333333337;244.44444444444446
317508;2016-04-20 13:00:00;661.1111111111111;408.33333333333326;252.7777777777778
317509;2016-04-20 14:00:00;702.7777777777778;502.7777777777778;200.0
317510;2016-04-20 15:00:00;583.3333333333334;416.6666666666667;166.66666666666669
317511;2016-04-20 16:00:00;491.6666666666667;400.0;91.66666666666667
317512;2016-04-20 17:00:00;344.44444444444446;225.0;119.44444444444444
317513;2016-04-20 18:00:00;216.66666666666669;133.33333333333334;83.33333333333334
317514;2016-04-20 19:00:00;61.111111111111114;25.0;36.111111111111114
317515;2016-04-20 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317516;2016-04-20 21:00:00;0.0;0.0;0.0
317517;2016-04-20 22:00:00;0.0;0.0;0.0
317518;2016-04-20 23:00:00;0.0;0.0;0.0
317519;2016-04-21 00:00:00;0.0;0.0;0.0
317520;2016-04-21 01:00:00;0.0;0.0;0.0
317521;2016-04-21 02:00:00;0.0;0.0;0.0
317522;2016-04-21 03:00:00;0.0;0.0;0.0
317523;2016-04-21 04:00:00;0.0;0.0;0.0
317524;2016-04-21 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317525;2016-04-21 06:00:00;63.88888888888889;36.111111111111114;27.77777777777778
317526;2016-04-21 07:00:00;197.22222222222223;138.88888888888889;58.333333333333336
317527;2016-04-21 08:00:00;336.11111111111114;241.66666666666669;94.44444444444444
317528;2016-04-21 09:00:00;497.22222222222223;405.55555555555554;91.66666666666667
317529;2016-04-21 10:00:00;625.0;522.2222222222222;102.77777777777779
317530;2016-04-21 11:00:00;691.6666666666667;552.7777777777778;138.88888888888889
317531;2016-04-21 12:00:00;658.3333333333334;463.8888888888889;194.44444444444446
317532;2016-04-21 13:00:00;769.4444444444445;530.5555555555555;238.88888888888889
317533;2016-04-21 14:00:00;438.8888888888889;133.33333333333337;305.55555555555554
317534;2016-04-21 15:00:00;208.33333333333334;5.555555555555571;202.77777777777777
317535;2016-04-21 16:00:00;361.11111111111114;130.55555555555557;230.55555555555557
317536;2016-04-21 17:00:00;275.0;130.55555555555554;144.44444444444446
317537;2016-04-21 18:00:00;177.77777777777777;102.77777777777777;75.0
317538;2016-04-21 19:00:00;41.66666666666667;2.7777777777777786;38.88888888888889
317539;2016-04-21 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317540;2016-04-21 21:00:00;0.0;0.0;0.0
317541;2016-04-21 22:00:00;0.0;0.0;0.0
317542;2016-04-21 23:00:00;0.0;0.0;0.0
317543;2016-04-22 00:00:00;0.0;0.0;0.0
317544;2016-04-22 01:00:00;0.0;0.0;0.0
317545;2016-04-22 02:00:00;0.0;0.0;0.0
317546;2016-04-22 03:00:00;0.0;0.0;0.0
317547;2016-04-22 04:00:00;0.0;0.0;0.0
317548;2016-04-22 05:00:00;5.555555555555555;2.7777777777777777;2.7777777777777777
317549;2016-04-22 06:00:00;66.66666666666667;19.44444444444445;47.22222222222222
317550;2016-04-22 07:00:00;213.88888888888889;91.66666666666666;122.22222222222223
317551;2016-04-22 08:00:00;400.0;250.0;150.0
317552;2016-04-22 09:00:00;341.6666666666667;63.888888888888914;277.77777777777777
317553;2016-04-22 10:00:00;280.55555555555554;8.333333333333314;272.22222222222223
317554;2016-04-22 11:00:00;363.8888888888889;19.444444444444457;344.44444444444446
317555;2016-04-22 12:00:00;580.5555555555555;213.88888888888886;366.6666666666667
317556;2016-04-22 13:00:00;619.4444444444445;233.33333333333331;386.11111111111114
317557;2016-04-22 14:00:00;613.8888888888889;369.44444444444446;244.44444444444446
317558;2016-04-22 15:00:00;430.5555555555556;169.44444444444446;261.11111111111114
317559;2016-04-22 16:00:00;455.5555555555556;277.7777777777778;177.77777777777777
317560;2016-04-22 17:00:00;322.22222222222223;236.11111111111111;86.11111111111111
317561;2016-04-22 18:00:00;213.88888888888889;158.33333333333331;55.55555555555556
317562;2016-04-22 19:00:00;72.22222222222223;38.88888888888889;33.333333333333336
317563;2016-04-22 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317564;2016-04-22 21:00:00;0.0;0.0;0.0
317565;2016-04-22 22:00:00;0.0;0.0;0.0
317566;2016-04-22 23:00:00;0.0;0.0;0.0
317567;2016-04-23 00:00:00;0.0;0.0;0.0
317568;2016-04-23 01:00:00;0.0;0.0;0.0
317569;2016-04-23 02:00:00;0.0;0.0;0.0
317570;2016-04-23 03:00:00;0.0;0.0;0.0
317571;2016-04-23 04:00:00;0.0;0.0;0.0
317572;2016-04-23 05:00:00;5.555555555555555;2.7777777777777777;2.7777777777777777
317573;2016-04-23 06:00:00;72.22222222222223;38.88888888888889;33.333333333333336
317574;2016-04-23 07:00:00;213.88888888888889;161.11111111111111;52.77777777777778
317575;2016-04-23 08:00:00;377.77777777777777;319.44444444444446;58.333333333333336
317576;2016-04-23 09:00:00;525.0;461.1111111111111;63.88888888888889
317577;2016-04-23 10:00:00;652.7777777777778;583.3333333333334;69.44444444444444
317578;2016-04-23 11:00:00;747.2222222222223;658.3333333333334;88.88888888888889
317579;2016-04-23 12:00:00;686.1111111111111;527.7777777777777;158.33333333333334
317580;2016-04-23 13:00:00;766.6666666666667;580.5555555555557;186.11111111111111
317581;2016-04-23 14:00:00;672.2222222222223;500.00000000000006;172.22222222222223
317582;2016-04-23 15:00:00;669.4444444444445;586.1111111111111;83.33333333333334
317583;2016-04-23 16:00:00;380.55555555555554;177.77777777777777;202.77777777777777
317584;2016-04-23 17:00:00;113.8888888888889;8.333333333333343;105.55555555555556
317585;2016-04-23 18:00:00;63.88888888888889;5.555555555555557;58.333333333333336
317586;2016-04-23 19:00:00;80.55555555555556;33.333333333333336;47.22222222222222
317587;2016-04-23 20:00:00;5.555555555555555;2.7777777777777777;2.7777777777777777
317588;2016-04-23 21:00:00;0.0;0.0;0.0
317589;2016-04-23 22:00:00;0.0;0.0;0.0
317590;2016-04-23 23:00:00;0.0;0.0;0.0
317591;2016-04-24 00:00:00;0.0;0.0;0.0
317592;2016-04-24 01:00:00;0.0;0.0;0.0
317593;2016-04-24 02:00:00;0.0;0.0;0.0
317594;2016-04-24 03:00:00;0.0;0.0;0.0
317595;2016-04-24 04:00:00;0.0;0.0;0.0
317596;2016-04-24 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317597;2016-04-24 06:00:00;86.11111111111111;47.22222222222222;38.88888888888889
317598;2016-04-24 07:00:00;230.55555555555557;158.33333333333334;72.22222222222223
317599;2016-04-24 08:00:00;388.8888888888889;272.22222222222223;116.66666666666667
317600;2016-04-24 09:00:00;336.11111111111114;83.33333333333334;252.7777777777778
317601;2016-04-24 10:00:00;416.6666666666667;175.0;241.66666666666669
317602;2016-04-24 11:00:00;438.8888888888889;200.00000000000003;238.88888888888889
317603;2016-04-24 12:00:00;469.44444444444446;186.1111111111111;283.33333333333337
317604;2016-04-24 13:00:00;325.0;83.33333333333331;241.66666666666669
317605;2016-04-24 14:00:00;375.0;188.88888888888889;186.11111111111111
317606;2016-04-24 15:00:00;202.77777777777777;55.55555555555554;147.22222222222223
317607;2016-04-24 16:00:00;447.22222222222223;266.66666666666663;180.55555555555557
317608;2016-04-24 17:00:00;219.44444444444446;144.44444444444446;75.0
317609;2016-04-24 18:00:00;125.0;30.555555555555557;94.44444444444444
317610;2016-04-24 19:00:00;47.22222222222222;11.111111111111107;36.111111111111114
317611;2016-04-24 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317612;2016-04-24 21:00:00;0.0;0.0;0.0
317613;2016-04-24 22:00:00;0.0;0.0;0.0
317614;2016-04-24 23:00:00;0.0;0.0;0.0
317615;2016-04-25 00:00:00;0.0;0.0;0.0
317616;2016-04-25 01:00:00;0.0;0.0;0.0
317617;2016-04-25 02:00:00;0.0;0.0;0.0
317618;2016-04-25 03:00:00;0.0;0.0;0.0
317619;2016-04-25 04:00:00;0.0;0.0;0.0
317620;2016-04-25 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317621;2016-04-25 06:00:00;36.111111111111114;0.0;36.111111111111114
317622;2016-04-25 07:00:00;144.44444444444446;13.888888888888886;130.55555555555557
317623;2016-04-25 08:00:00;113.8888888888889;2.7777777777777857;111.11111111111111
317624;2016-04-25 09:00:00;86.11111111111111;2.7777777777777715;83.33333333333334
317625;2016-04-25 10:00:00;111.11111111111111;2.7777777777777715;108.33333333333334
317626;2016-04-25 11:00:00;175.0;2.7777777777777715;172.22222222222223
317627;2016-04-25 12:00:00;127.77777777777779;5.555555555555557;122.22222222222223
317628;2016-04-25 13:00:00;183.33333333333334;16.666666666666657;166.66666666666669
317629;2016-04-25 14:00:00;530.5555555555555;261.1111111111111;269.44444444444446
317630;2016-04-25 15:00:00;38.88888888888889;0.0;38.88888888888889
317631;2016-04-25 16:00:00;80.55555555555556;0.0;80.55555555555556
317632;2016-04-25 17:00:00;125.0;8.333333333333329;116.66666666666667
317633;2016-04-25 18:00:00;94.44444444444444;8.333333333333329;86.11111111111111
317634;2016-04-25 19:00:00;36.111111111111114;0.0;36.111111111111114
317635;2016-04-25 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317636;2016-04-25 21:00:00;0.0;0.0;0.0
317637;2016-04-25 22:00:00;0.0;0.0;0.0
317638;2016-04-25 23:00:00;0.0;0.0;0.0
317639;2016-04-26 00:00:00;0.0;0.0;0.0
317640;2016-04-26 01:00:00;0.0;0.0;0.0
317641;2016-04-26 02:00:00;0.0;0.0;0.0
317642;2016-04-26 03:00:00;0.0;0.0;0.0
317643;2016-04-26 04:00:00;0.0;0.0;0.0
317644;2016-04-26 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317645;2016-04-26 06:00:00;36.111111111111114;0.0;36.111111111111114
317646;2016-04-26 07:00:00;55.55555555555556;0.0;55.55555555555556
317647;2016-04-26 08:00:00;105.55555555555556;0.0;105.55555555555556
317648;2016-04-26 09:00:00;144.44444444444446;5.555555555555571;138.88888888888889
317649;2016-04-26 10:00:00;86.11111111111111;2.7777777777777715;83.33333333333334
317650;2016-04-26 11:00:00;88.88888888888889;0.0;88.88888888888889
317651;2016-04-26 12:00:00;216.66666666666669;5.555555555555571;211.11111111111111
317652;2016-04-26 13:00:00;172.22222222222223;2.7777777777777715;169.44444444444446
317653;2016-04-26 14:00:00;230.55555555555557;8.333333333333343;222.22222222222223
317654;2016-04-26 15:00:00;188.88888888888889;11.111111111111114;177.77777777777777
317655;2016-04-26 16:00:00;144.44444444444446;11.111111111111114;133.33333333333334
317656;2016-04-26 17:00:00;233.33333333333334;86.11111111111111;147.22222222222223
317657;2016-04-26 18:00:00;77.77777777777779;2.7777777777777857;75.0
317658;2016-04-26 19:00:00;38.88888888888889;0.0;38.88888888888889
317659;2016-04-26 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317660;2016-04-26 21:00:00;0.0;0.0;0.0
317661;2016-04-26 22:00:00;0.0;0.0;0.0
317662;2016-04-26 23:00:00;0.0;0.0;0.0
317663;2016-04-27 00:00:00;0.0;0.0;0.0
317664;2016-04-27 01:00:00;0.0;0.0;0.0
317665;2016-04-27 02:00:00;0.0;0.0;0.0
317666;2016-04-27 03:00:00;0.0;0.0;0.0
317667;2016-04-27 04:00:00;0.0;0.0;0.0
317668;2016-04-27 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317669;2016-04-27 06:00:00;27.77777777777778;0.0;27.77777777777778
317670;2016-04-27 07:00:00;50.0;2.7777777777777786;47.22222222222222
317671;2016-04-27 08:00:00;91.66666666666667;0.0;91.66666666666667
317672;2016-04-27 09:00:00;75.0;2.7777777777777715;72.22222222222223
317673;2016-04-27 10:00:00;133.33333333333334;2.7777777777777715;130.55555555555557
317674;2016-04-27 11:00:00;225.0;5.555555555555543;219.44444444444446
317675;2016-04-27 12:00:00;227.7777777777778;8.333333333333343;219.44444444444446
317676;2016-04-27 13:00:00;200.0;5.555555555555543;194.44444444444446
317677;2016-04-27 14:00:00;150.0;5.555555555555543;144.44444444444446
317678;2016-04-27 15:00:00;161.11111111111111;2.7777777777777715;158.33333333333334
317679;2016-04-27 16:00:00;261.11111111111114;52.7777777777778;208.33333333333334
317680;2016-04-27 17:00:00;122.22222222222223;19.444444444444443;102.77777777777779
317681;2016-04-27 18:00:00;75.0;2.7777777777777715;72.22222222222223
317682;2016-04-27 19:00:00;33.333333333333336;2.7777777777777786;30.555555555555557
317683;2016-04-27 20:00:00;5.555555555555555;2.7777777777777777;2.7777777777777777
317684;2016-04-27 21:00:00;0.0;0.0;0.0
317685;2016-04-27 22:00:00;0.0;0.0;0.0
317686;2016-04-27 23:00:00;0.0;0.0;0.0
317687;2016-04-28 00:00:00;0.0;0.0;0.0
317688;2016-04-28 01:00:00;0.0;0.0;0.0
317689;2016-04-28 02:00:00;0.0;0.0;0.0
317690;2016-04-28 03:00:00;0.0;0.0;0.0
317691;2016-04-28 04:00:00;0.0;0.0;0.0
317692;2016-04-28 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317693;2016-04-28 06:00:00;41.66666666666667;5.555555555555557;36.111111111111114
317694;2016-04-28 07:00:00;122.22222222222223;11.111111111111114;111.11111111111111
317695;2016-04-28 08:00:00;150.0;5.555555555555543;144.44444444444446
317696;2016-04-28 09:00:00;261.11111111111114;52.7777777777778;208.33333333333334
317697;2016-04-28 10:00:00;369.44444444444446;183.33333333333334;186.11111111111111
317698;2016-04-28 11:00:00;402.77777777777777;172.2222222222222;230.55555555555557
317699;2016-04-28 12:00:00;480.5555555555556;200.00000000000006;280.55555555555554
317700;2016-04-28 13:00:00;433.33333333333337;147.22222222222223;286.11111111111114
317701;2016-04-28 14:00:00;575.0;350.0;225.0
317702;2016-04-28 15:00:00;363.8888888888889;152.7777777777778;211.11111111111111
317703;2016-04-28 16:00:00;361.11111111111114;163.8888888888889;197.22222222222223
317704;2016-04-28 17:00:00;311.11111111111114;180.55555555555557;130.55555555555557
317705;2016-04-28 18:00:00;250.0;188.88888888888889;61.111111111111114
317706;2016-04-28 19:00:00;91.66666666666667;58.333333333333336;33.333333333333336
317707;2016-04-28 20:00:00;5.555555555555555;0.0;5.555555555555555
317708;2016-04-28 21:00:00;0.0;0.0;0.0
317709;2016-04-28 22:00:00;0.0;0.0;0.0
317710;2016-04-28 23:00:00;0.0;0.0;0.0
317711;2016-04-29 00:00:00;0.0;0.0;0.0
317712;2016-04-29 01:00:00;0.0;0.0;0.0
317713;2016-04-29 02:00:00;0.0;0.0;0.0
317714;2016-04-29 03:00:00;0.0;0.0;0.0
317715;2016-04-29 04:00:00;0.0;0.0;0.0
317716;2016-04-29 05:00:00;8.333333333333334;2.7777777777777786;5.555555555555555
317717;2016-04-29 06:00:00;83.33333333333334;36.11111111111112;47.22222222222222
317718;2016-04-29 07:00:00;208.33333333333334;80.55555555555556;127.77777777777779
317719;2016-04-29 08:00:00;241.66666666666669;44.44444444444446;197.22222222222223
317720;2016-04-29 09:00:00;255.55555555555557;13.888888888888886;241.66666666666669
317721;2016-04-29 10:00:00;413.8888888888889;58.33333333333337;355.55555555555554
317722;2016-04-29 11:00:00;347.22222222222223;27.77777777777777;319.44444444444446
317723;2016-04-29 12:00:00;200.0;5.555555555555543;194.44444444444446
317724;2016-04-29 13:00:00;66.66666666666667;0.0;66.66666666666667
317725;2016-04-29 14:00:00;102.77777777777779;2.7777777777777857;100.0
317726;2016-04-29 15:00:00;72.22222222222223;2.7777777777777857;69.44444444444444
317727;2016-04-29 16:00:00;30.555555555555557;0.0;30.555555555555557
317728;2016-04-29 17:00:00;61.111111111111114;0.0;61.111111111111114
317729;2016-04-29 18:00:00;36.111111111111114;0.0;36.111111111111114
317730;2016-04-29 19:00:00;22.22222222222222;0.0;22.22222222222222
317731;2016-04-29 20:00:00;2.7777777777777777;0.0;2.7777777777777777
317732;2016-04-29 21:00:00;0.0;0.0;0.0
317733;2016-04-29 22:00:00;0.0;0.0;0.0
317734;2016-04-29 23:00:00;0.0;0.0;0.0
317735;2016-04-30 00:00:00;0.0;0.0;0.0
317736;2016-04-30 01:00:00;0.0;0.0;0.0
317737;2016-04-30 02:00:00;0.0;0.0;0.0
317738;2016-04-30 03:00:00;0.0;0.0;0.0
317739;2016-04-30 04:00:00;0.0;0.0;0.0
317740;2016-04-30 05:00:00;2.7777777777777777;0.0;2.7777777777777777
317741;2016-04-30 06:00:00;27.77777777777778;0.0;27.77777777777778
317742;2016-04-30 07:00:00;58.333333333333336;0.0;58.333333333333336
317743;2016-04-30 08:00:00;72.22222222222223;0.0;72.22222222222223
317744;2016-04-30 09:00:00;255.55555555555557;25.0;230.55555555555557
317745;2016-04-30 10:00:00;402.77777777777777;69.4444444444444;333.33333333333337
317746;2016-04-30 11:00:00;300.0;16.66666666666663;283.33333333333337
317747;2016-04-30 12:00:00;238.88888888888889;8.333333333333314;230.55555555555557
317748;2016-04-30 13:00:00;372.22222222222223;25.0;347.22222222222223
317749;2016-04-30 14:00:00;391.6666666666667;30.555555555555543;361.11111111111114
317750;2016-04-30 15:00:00;300.0;11.111111111111086;288.8888888888889
317751;2016-04-30 16:00:00;405.55555555555554;91.66666666666663;313.8888888888889
317752;2016-04-30 17:00:00;294.44444444444446;61.111111111111114;233.33333333333334
317753;2016-04-30 18:00:00;238.88888888888889;102.77777777777777;136.11111111111111
317754;2016-04-30 19:00:00;102.77777777777779;47.22222222222223;55.55555555555556
317755;2016-04-30 20:00:00;16.666666666666668;2.7777777777777786;13.88888888888889
317756;2016-04-30 21:00:00;0.0;0.0;0.0
317757;2016-04-30 22:00:00;0.0;0.0;0.0
317758;2016-04-30 23:00:00;0.0;0.0;0.0
317759;2016-05-01 00:00:00;0.0;0.0;0.0
317760;2016-05-01 01:00:00;0.0;0.0;0.0
317761;2016-05-01 02:00:00;0.0;0.0;0.0
317762;2016-05-01 03:00:00;0.0;0.0;0.0
317763;2016-05-01 04:00:00;0.0;0.0;0.0
317764;2016-05-01 05:00:00;11.11111111111111;2.777777777777777;8.333333333333334
317765;2016-05-01 06:00:00;63.88888888888889;2.7777777777777786;61.111111111111114
317766;2016-05-01 07:00:00;127.77777777777779;2.7777777777777857;125.0
317767;2016-05-01 08:00:00;233.33333333333334;25.0;208.33333333333334
317768;2016-05-01 09:00:00;338.8888888888889;161.11111111111114;177.77777777777777
317769;2016-05-01 10:00:00;477.77777777777777;291.66666666666663;186.11111111111111
317770;2016-05-01 11:00:00;716.6666666666667;588.8888888888889;127.77777777777779
317771;2016-05-01 12:00:00;805.5555555555555;719.4444444444445;86.11111111111111
317772;2016-05-01 13:00:00;808.3333333333334;708.3333333333334;100.0
317773;2016-05-01 14:00:00;758.3333333333334;663.8888888888889;94.44444444444444
317774;2016-05-01 15:00:00;663.8888888888889;580.5555555555555;83.33333333333334
317775;2016-05-01 16:00:00;533.3333333333334;433.33333333333337;100.0
317776;2016-05-01 17:00:00;413.8888888888889;344.44444444444446;69.44444444444444
317777;2016-05-01 18:00:00;247.22222222222223;183.33333333333334;63.88888888888889
317778;2016-05-01 19:00:00;119.44444444444444;75.0;44.44444444444444
317779;2016-05-01 20:00:00;13.88888888888889;5.555555555555555;8.333333333333334
317780;2016-05-01 21:00:00;0.0;0.0;0.0
317781;2016-05-01 22:00:00;0.0;0.0;0.0
317782;2016-05-01 23:00:00;0.0;0.0;0.0
317783;2016-05-02 00:00:00;0.0;0.0;0.0
317784;2016-05-02 01:00:00;0.0;0.0;0.0
317785;2016-05-02 02:00:00;0.0;0.0;0.0
317786;2016-05-02 03:00:00;0.0;0.0;0.0
317787;2016-05-02 04:00:00;0.0;0.0;0.0
317788;2016-05-02 05:00:00;13.88888888888889;5.555555555555555;8.333333333333334
317789;2016-05-02 06:00:00;94.44444444444444;52.77777777777777;41.66666666666667
317790;2016-05-02 07:00:00;227.7777777777778;152.7777777777778;75.0
317791;2016-05-02 08:00:00;380.55555555555554;277.77777777777777;102.77777777777779
317792;2016-05-02 09:00:00;511.11111111111114;372.2222222222223;138.88888888888889
317793;2016-05-02 10:00:00;630.5555555555555;477.77777777777777;152.77777777777777
317794;2016-05-02 11:00:00;719.4444444444445;558.3333333333334;161.11111111111111
317795;2016-05-02 12:00:00;766.6666666666667;583.3333333333334;183.33333333333334
317796;2016-05-02 13:00:00;750.0;519.4444444444445;230.55555555555557
317797;2016-05-02 14:00:00;697.2222222222223;475.00000000000006;222.22222222222223
317798;2016-05-02 15:00:00;602.7777777777778;394.44444444444446;208.33333333333334
317799;2016-05-02 16:00:00;466.6666666666667;286.1111111111111;180.55555555555557
317800;2016-05-02 17:00:00;261.11111111111114;88.88888888888891;172.22222222222223
317801;2016-05-02 18:00:00;194.44444444444446;52.77777777777777;141.66666666666669
317802;2016-05-02 19:00:00;75.0;8.333333333333329;66.66666666666667
317803;2016-05-02 20:00:00;8.333333333333334;2.7777777777777786;5.555555555555555
317804;2016-05-02 21:00:00;0.0;0.0;0.0
317805;2016-05-02 22:00:00;0.0;0.0;0.0
317806;2016-05-02 23:00:00;0.0;0.0;0.0
317807;2016-05-03 00:00:00;0.0;0.0;0.0
317808;2016-05-03 01:00:00;0.0;0.0;0.0
