;Q_BHKW_1;Q_EHK_1;Q_GuD_1;Q_ab_HP_1;Q_ab_LT-HP_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_SLK_1;Q_HT_EC;Q_HT_TES;Q_zu_ST-TES_1;Status_zu_ST-TES_1;Q_demand;Q_zu_LT-HP_1;Q_LT_TES;Q_Sol_LT;Q_ab_TES_1;Status_ab_TES_1;Speicherstand_ST-TES_1;Q_ab_ST-TES_1;Status_ab_ST-TES_1;Q_zu_ST-TES_1;Status_zu_ST-TES_1;P_BHKW_1;P_zu_EHK_1;P_zu_HP_1;Status_HP_1;P_zu_LT-HP_1;P_spot_market;P_GuD_1;P_source;Q_HT_node;Q_LT_node;Q_zu_TES_1;Status_zu_TES_1;Q_Sol_EC;Q_Sol_node_LT;Q_Sol_zu
2016-01-03 21:00:00;0.0;49.9962068579;75.071890416;62.3589015141;125.573001212;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;313.0;85.0;0.0;0.0;85.0;1.0;338.216334264;0.0;-0.0;0.0;-0.0;0.0;50.5012190484;39.52954175;1.0;40.5730012121;2.74727177467;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-03 22:00:00;0.0;14.6195005682;75.071890416;64.6974803574;121.611128658;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;276.0;85.0;0.0;0.0;85.0;1.0;338.182512631;0.0;-0.0;0.0;-0.0;0.0;14.7671722911;38.72151659;1.0;36.6111286584;43.2512162456;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-03 23:00:00;0.0;75.0;67.2939423953;65.2529763589;0.0;0.0;-0.0;57.4530812458;4.26325641456e-14;0.0;10.0;1.0;255.0;0.0;0.0;0.0;0.0;-0.0;348.148694379;0.0;-0.0;10.0;1.0;0.0;75.7575757576;38.51587189;1.0;0.0;1.42108547152e-14;114.273447648;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 00:00:00;0.0;75.0;67.2939423953;65.2529763589;0.0;0.0;-0.0;57.4530812458;0.0;0.0;10.0;1.0;255.0;0.0;0.0;0.0;0.0;-0.0;358.11387951;0.0;-0.0;10.0;1.0;0.0;75.7575757576;38.51587189;1.0;0.0;1.42108547152e-14;114.273447648;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 01:00:00;0.0;75.0;67.2939423953;65.2529763589;0.0;0.0;-0.0;57.4530812458;0.0;0.0;10.0;1.0;255.0;0.0;0.0;0.0;0.0;-0.0;368.078068122;0.0;-0.0;10.0;1.0;0.0;75.7575757576;38.51587189;1.0;0.0;1.42108547152e-14;114.273447648;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 02:00:00;0.0;75.0;67.2939423953;65.2529763589;0.0;0.0;-0.0;56.4530812458;0.0;0.0;10.0;1.0;254.0;0.0;0.0;0.0;0.0;-0.0;378.041260315;0.0;-0.0;10.0;1.0;0.0;75.7575757576;38.51587189;1.0;0.0;1.42108547152e-14;114.273447648;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 03:00:00;0.0;75.0;67.3777839136;64.6974803574;0.0;0.0;-0.0;65.924735729;1.42108547152e-14;0.0;10.0;1.0;263.0;0.0;0.0;0.0;0.0;-0.0;388.003456189;0.0;-0.0;10.0;1.0;0.0;75.7575757576;38.72151659;1.0;0.0;7.1054273576e-15;114.479092348;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 04:00:00;0.0;29.4782891865;64.4862520917;63.5533711563;123.482087565;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;281.0;85.0;0.0;0.0;85.0;1.0;387.964655844;0.0;-0.0;0.0;-0.0;0.0;29.7760496834;39.1286671;1.0;38.4820875655;6.75015598972e-14;107.386804349;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 05:00:00;0.0;42.9981889022;71.0699083717;62.3589015141;125.573001212;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;302.0;85.0;0.0;0.0;85.0;1.0;387.925859378;0.0;-0.0;0.0;-0.0;0.0;43.4325140426;39.52954175;1.0;40.5730012121;1.42108547152e-14;123.535057005;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 06:00:00;0.0;51.415217327;75.071890416;61.7398566395;126.689198739;0.0;-0.0;3.08383687898;0.0;0.0;0.0;-0.0;318.0;85.0;0.0;0.0;85.0;1.0;387.887066792;0.0;-0.0;0.0;-0.0;0.0;51.9345629566;39.72727209;1.0;41.6891987385;1.42108547152e-14;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 07:00:00;74.650654079;33.5375988655;75.071890416;61.7398566395;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;321.0;0.0;0.0;0.0;0.0;-0.0;386.848278085;1.0;1.0;0.0;-0.0;103.280791789;33.8763624904;39.72727209;1.0;0.0;163.028190993;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 08:00:00;74.650654079;31.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;328.0;0.0;0.0;0.0;0.0;-0.0;376.809593258;10.0;1.0;0.0;-0.0;103.280791789;31.8561604702;39.72727209;1.0;0.0;165.048393014;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 09:00:00;74.650654079;44.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;341.0;0.0;0.0;0.0;0.0;-0.0;366.771912298;10.0;1.0;0.0;-0.0;103.280791789;44.9874736015;39.72727209;1.0;0.0;151.917079882;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 10:00:00;74.650654079;48.0377615476;75.071890416;61.1042789918;0.0;8.13541496553;1.0;75.0;0.0;0.0;0.0;-0.0;342.0;0.0;0.0;0.0;0.0;-0.0;358.599820142;8.13541496553;1.0;0.0;-0.0;103.280791789;48.5229914623;39.92297726;1.0;0.0;148.185856852;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 11:00:00;74.650654079;27.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;325.0;0.0;0.0;0.0;0.0;-0.0;348.563960159;10.0;1.0;0.0;-0.0;103.280791789;28.2005595868;39.52954175;1.0;0.0;168.901724237;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 12:00:00;74.650654079;17.7240843487;75.071890416;63.5533711563;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;316.0;0.0;0.0;0.0;0.0;-0.0;338.529103763;10.0;1.0;0.0;-0.0;103.280791789;17.9031155037;39.1286671;1.0;0.0;179.60004297;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 13:00:00;74.650654079;25.3144860188;75.071890416;62.9629694861;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;323.0;0.0;0.0;0.0;0.0;-0.0;328.495250853;10.0;1.0;0.0;-0.0;103.280791789;25.5701878978;39.32995618;1.0;0.0;171.731681496;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 14:00:00;74.650654079;43.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;340.0;0.0;0.0;0.0;0.0;-0.0;318.462401328;10.0;1.0;0.0;-0.0;103.280791789;43.9773725914;39.72727209;1.0;0.0;152.927180892;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 15:00:00;74.650654079;30.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;328.0;0.0;0.0;0.0;0.0;-0.0;308.430555088;10.0;1.0;0.0;-0.0;103.280791789;31.2308626171;39.52954175;1.0;0.0;165.871421207;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 16:00:00;74.650654079;26.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;324.0;0.0;0.0;0.0;0.0;-0.0;298.399712032;10.0;1.0;0.0;-0.0;103.280791789;27.1904585767;39.52954175;1.0;0.0;169.911825247;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 17:00:00;74.650654079;30.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;328.0;0.0;0.0;0.0;0.0;-0.0;288.369872061;10.0;1.0;0.0;-0.0;103.280791789;31.2308626171;39.52954175;1.0;0.0;165.871421207;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 18:00:00;74.650654079;30.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;328.0;0.0;0.0;0.0;0.0;-0.0;278.341035074;10.0;1.0;0.0;-0.0;103.280791789;31.2308626171;39.52954175;1.0;0.0;165.871421207;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 19:00:00;74.650654079;25.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;323.0;0.0;0.0;0.0;0.0;-0.0;268.31320097;10.0;1.0;0.0;-0.0;103.280791789;26.1803575666;39.52954175;1.0;0.0;170.921926257;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 20:00:00;74.650654079;23.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;321.0;0.0;0.0;0.0;0.0;-0.0;258.28636965;10.0;1.0;0.0;-0.0;103.280791789;24.1601555464;39.52954175;1.0;0.0;172.942128277;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 21:00:00;74.650654079;24.9185539909;75.071890416;62.3589015141;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;313.0;0.0;0.0;0.0;0.0;-0.0;257.260541013;1.0;1.0;0.0;-0.0;103.280791789;25.1702565565;39.52954175;1.0;0.0;171.932027267;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 22:00:00;74.650654079;5.7240843487;75.071890416;63.5533711563;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;295.0;0.0;0.0;0.0;0.0;-0.0;256.234814959;1.0;1.0;0.0;-0.0;103.280791789;5.78190338253;39.1286671;1.0;0.0;191.721255091;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-04 23:00:00;0.0;0.0;75.071890416;64.6974803574;121.611128658;0.0;-0.0;3.61950056818;0.0;0.0;0.0;-0.0;265.0;85.0;0.0;0.0;85.0;1.0;256.209191478;0.0;-0.0;0.0;-0.0;0.0;0.0;38.72151659;1.0;36.6111286584;58.0183885367;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 00:00:00;46.0613698573;0.0;75.071890416;65.7984347887;59.068304938;0.0;-0.0;0.0;1.42108547152e-14;0.0;0.0;-0.0;246.0;41.8866893692;0.0;0.0;41.8866893692;1.0;256.183570559;0.0;-0.0;0.0;-0.0;51.38135867;0.0;38.30894517;1.0;17.1816155688;129.241831716;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 01:00:00;0.0;0.0;75.071890416;65.7984347887;108.129674795;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;249.0;76.6772316303;0.0;0.0;76.6772316303;1.0;256.157952202;0.0;-0.0;0.0;-0.0;0.0;0.0;38.30894517;1.0;31.4524431649;63.5896454502;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 02:00:00;0.0;9.61950056818;75.071890416;64.6974803574;121.611128658;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;271.0;85.0;0.0;0.0;85.0;1.0;256.132336406;0.0;-0.0;0.0;-0.0;0.0;9.71666724059;38.72151659;1.0;36.6111286584;48.3017212961;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 03:00:00;0.0;24.8926508623;75.071890416;63.5533711563;123.482087565;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;287.0;85.0;0.0;0.0;85.0;1.0;256.106723173;0.0;-0.0;0.0;-0.0;0.0;25.1440917801;39.1286671;1.0;38.4820875655;30.5961873396;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 04:00:00;0.0;40.1649646042;69.9031326696;62.3589015141;125.573001212;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;298.0;85.0;0.0;0.0;85.0;1.0;256.0811125;0.0;-0.0;0.0;-0.0;0.0;40.5706713174;39.52954175;1.0;40.5730012121;0.0;120.673214279;7.1054273576e-15;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 05:00:00;0.0;0.0;75.071890416;61.7398566395;126.689198739;0.0;-0.0;33.499054206;0.0;0.0;0.0;-0.0;297.0;85.0;0.0;0.0;85.0;1.0;256.055504389;0.0;-0.0;0.0;-0.0;0.0;0.0;39.72727209;1.0;41.6891987385;51.9345629566;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 06:00:00;74.650654079;19.5375988655;75.071890416;61.7398566395;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;307.0;0.0;0.0;0.0;0.0;-0.0;255.029898839;1.0;1.0;0.0;-0.0;103.280791789;19.734948349;39.72727209;1.0;0.0;177.169605135;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 07:00:00;74.650654079;31.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;328.0;0.0;0.0;0.0;0.0;-0.0;245.004395849;10.0;1.0;0.0;-0.0;103.280791789;31.8561604702;39.72727209;1.0;0.0;165.048393014;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 08:00:00;74.650654079;44.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;341.0;0.0;0.0;0.0;0.0;-0.0;234.979895409;10.0;1.0;0.0;-0.0;103.280791789;44.9874736015;39.72727209;1.0;0.0;151.917079882;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 09:00:00;74.650654079;50.5375988655;75.071890416;61.7398566395;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;347.0;0.0;0.0;0.0;0.0;-0.0;224.95639742;10.0;1.0;0.0;-0.0;103.280791789;51.0480796621;39.72727209;1.0;0.0;145.856473822;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 10:00:00;74.650654079;65.0375988655;75.071890416;61.7398566395;0.0;0.0;-0.0;75.0;0.0;8.5;0.0;-0.0;343.0;0.0;0.0;0.0;0.0;-0.0;224.93390178;0.0;-0.0;0.0;-0.0;103.280791789;65.6945443086;39.72727209;1.0;0.0;131.210009175;133.351033785;0.0;8.5;0.0;8.5;1.0;-0.0;0.0;0.0
2016-01-05 11:00:00;74.650654079;0.0;75.071890416;62.9629694861;25.3144860188;0.0;-0.0;75.0;2.84217094304e-14;0.0;0.0;-0.0;313.0;17.2822102947;17.5277621053;34.8099724;0.0;-0.0;224.91140839;0.0;-0.0;0.0;-0.0;103.280791789;0.0;39.32995618;1.0;8.0322757241;189.26959367;133.351033785;0.0;0.0;17.5277621053;17.5277621053;1.0;0.0;34.8099724;34.8099724
2016-01-05 12:00:00;74.650654079;0.0;75.071890416;62.9629694861;30.3144860188;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;318.0;20.6957124061;63.1572486599;83.852961066;0.0;-0.0;224.888917249;0.0;-0.0;0.0;-0.0;103.280791789;0.0;39.32995618;1.0;9.61877361273;187.683095781;133.351033785;0.0;0.0;63.1572486599;63.1572486599;1.0;0.0;83.852961066;83.852961066
2016-01-05 13:00:00;74.650654079;0.0;75.071890416;62.9629694861;24.2307575333;3.08372848558;1.0;75.0;0.0;0.0;0.0;-0.0;315.0;16.5423484;0.0;16.5423484;0.0;-0.0;221.782699872;3.08372848558;1.0;0.0;-0.0;103.280791789;0.0;39.32995618;1.0;7.68840913326;189.613460261;133.351033785;0.0;0.0;0.0;0.0;-0.0;0.0;16.5423484;16.542348399999998
2016-01-05 14:00:00;74.650654079;18.3144860188;75.071890416;62.9629694861;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;316.0;0.0;0.0;0.0;0.0;-0.0;211.760521602;10.0;1.0;0.0;-0.0;103.280791789;18.4994808271;39.32995618;1.0;0.0;178.802388567;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 15:00:00;74.650654079;16.7240843487;75.071890416;63.5533711563;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;315.0;0.0;0.0;0.0;0.0;-0.0;201.739345549;10.0;1.0;0.0;-0.0;103.280791789;16.8930144936;39.1286671;1.0;0.0;180.61014398;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 16:00:00;74.650654079;40.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;338.0;0.0;0.0;0.0;0.0;-0.0;191.719171615;10.0;1.0;0.0;-0.0;103.280791789;41.3318727181;39.52954175;1.0;0.0;155.770411106;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 17:00:00;74.650654079;36.9185539909;75.071890416;62.3589015141;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;334.0;0.0;0.0;0.0;0.0;-0.0;181.699999698;10.0;1.0;0.0;-0.0;103.280791789;37.2914686777;39.52954175;1.0;0.0;159.810815146;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 18:00:00;74.650654079;27.3144860188;75.071890416;62.9629694861;0.0;10.0;1.0;75.0;2.84217094304e-14;0.0;0.0;-0.0;325.0;0.0;0.0;0.0;0.0;-0.0;171.681829698;10.0;1.0;0.0;-0.0;103.280791789;27.590389918;39.32995618;1.0;0.0;169.711479476;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 19:00:00;74.650654079;25.7240843487;75.071890416;63.5533711563;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;324.0;0.0;0.0;0.0;0.0;-0.0;161.664661515;10.0;1.0;0.0;-0.0;103.280791789;25.9839235846;39.1286671;1.0;0.0;171.519234889;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 20:00:00;74.650654079;0.0;75.071890416;64.6974803574;0.0;6.57997514756;1.0;75.0;0.0;0.0;0.0;-0.0;296.0;0.0;0.0;0.0;0.0;-0.0;155.068519901;6.57997514756;1.0;0.0;-0.0;103.280791789;0.0;38.72151659;1.0;0.0;197.910308984;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 21:00:00;74.650654079;0.0;75.071890416;65.7984347887;0.0;0.0;-0.0;71.4790207162;0.0;0.0;0.0;-0.0;287.0;0.0;0.0;0.0;0.0;-0.0;155.053013049;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.30894517;1.0;0.0;198.322880404;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 22:00:00;74.650654079;0.0;75.071890416;66.3305921153;0.0;0.0;-0.0;60.9468633897;0.0;0.0;0.0;-0.0;277.0;0.0;0.0;0.0;0.0;-0.0;155.037507748;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.10234042;1.0;0.0;198.529485154;133.351033785;1.42108547152e-14;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-05 23:00:00;74.650654079;0.0;75.071890416;66.8481867424;0.0;0.0;-0.0;50.4292687626;0.0;0.0;10.0;1.0;257.0;0.0;0.0;0.0;0.0;-0.0;165.022003997;0.0;-0.0;10.0;1.0;103.280791789;0.0;37.88949053;1.0;0.0;198.742335044;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 00:00:00;74.650654079;0.0;75.071890416;66.8481867424;0.0;0.0;-0.0;44.4292687626;0.0;0.0;10.0;1.0;251.00000000000003;0.0;0.0;0.0;0.0;-0.0;175.005501797;0.0;-0.0;10.0;1.0;103.280791789;0.0;37.88949053;1.0;0.0;198.742335044;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 01:00:00;46.0613698573;0.0;75.071890416;66.3305921153;76.5361476115;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;264.0;54.6526448174;0.0;0.0;54.6526448174;1.0;174.988001246;0.0;-0.0;0.0;-0.0;51.38135867;0.0;38.10234042;1.0;21.8835027941;124.746549241;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 02:00:00;0.0;0.0;75.071890416;65.7984347887;119.866382265;0.0;-0.0;8.2632925306;1.42108547152e-14;0.0;0.0;-0.0;269.0;85.0;0.0;0.0;85.0;1.0;174.970502446;0.0;-0.0;0.0;-0.0;0.0;0.0;38.30894517;1.0;34.8663822647;60.1757063504;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 03:00:00;0.0;12.6195005682;75.071890416;64.6974803574;121.611128658;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;274.0;85.0;0.0;0.0;85.0;1.0;174.953005396;0.0;-0.0;0.0;-0.0;0.0;12.7469702709;38.72151659;1.0;36.6111286584;45.2714182658;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 04:00:00;0.0;0.0;75.071890416;63.5533711563;123.482087565;0.0;-0.0;20.8926508623;0.0;0.0;0.0;-0.0;283.0;85.0;0.0;0.0;85.0;1.0;174.935510096;0.0;-0.0;0.0;-0.0;0.0;0.0;39.1286671;1.0;38.4820875655;55.7402791196;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 05:00:00;46.0613698573;0.0;75.071890416;62.9629694861;106.903770241;0.0;-0.0;0.0;2.84217094304e-14;0.0;0.0;-0.0;291.0;72.9832490861;0.0;0.0;72.9832490861;1.0;174.918016545;0.0;-0.0;0.0;-0.0;51.38135867;0.0;39.32995618;1.0;33.9205211545;111.481915121;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 06:00:00;74.650654079;0.0;75.071890416;62.3589015141;93.9185539909;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;306.0;63.5731965643;0.0;0.0;63.5731965643;1.0;174.900524743;0.0;-0.0;0.0;-0.0;103.280791789;0.0;39.52954175;1.0;30.3453574266;166.756926397;133.351033785;1.42108547152e-14;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 07:00:00;74.650654079;0.0;75.071890416;62.9629694861;98.3144860188;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;311.0;67.1193411208;0.0;0.0;67.1193411208;1.0;174.88303469;0.0;-0.0;0.0;-0.0;103.280791789;0.0;39.32995618;1.0;31.195144898;166.106724496;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 08:00:00;74.650654079;32.3144860188;75.071890416;62.9629694861;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;321.0;0.0;0.0;0.0;0.0;-0.0;173.865546387;1.0;1.0;0.0;-0.0;103.280791789;32.6408949685;39.32995618;1.0;0.0;164.660974425;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 09:00:00;74.650654079;31.7240843487;75.071890416;63.5533711563;0.0;1.0;1.0;75.0;0.0;0.0;0.0;-0.0;321.0;0.0;0.0;0.0;0.0;-0.0;172.848159832;1.0;1.0;0.0;-0.0;103.280791789;32.0445296452;39.1286671;1.0;0.0;165.458628829;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 10:00:00;74.650654079;26.7240843487;75.071890416;63.5533711563;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;325.0;0.0;0.0;0.0;0.0;-0.0;162.830875016;10.0;1.0;0.0;-0.0;103.280791789;26.9940245947;39.1286671;1.0;0.0;170.509133879;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 11:00:00;74.650654079;0.0;75.071890416;63.5533711563;66.7134161266;1.0;1.0;40.0106682221;0.0;0.0;0.0;-0.0;321.0;45.922777;0.0;45.922777;0.0;-0.0;161.814591929;1.0;1.0;0.0;-0.0;103.280791789;0.0;39.1286671;1.0;20.7906391266;176.712519347;133.351033785;0.0;0.0;0.0;0.0;-0.0;0.0;45.922777;45.922777
2016-01-06 12:00:00;74.650654079;0.0;75.071890416;64.1312220132;18.1462334918;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;307.0;12.5882397379;83.7618058801;96.350045618;0.0;-0.0;161.79841047;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.92580238;1.0;5.55799375391;192.14802944;133.351033785;0.0;0.0;83.7618058801;83.7618058801;1.0;0.0;96.350045618;96.35004561800001
2016-01-06 13:00:00;74.650654079;0.0;75.071890416;64.1312220132;49.8162097086;0.0;-0.0;43.3300237832;0.0;0.0;0.0;-0.0;307.0;34.558047042;85.0;119.558047042;0.0;-0.0;161.782230629;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.92580238;1.0;15.2581626666;182.447860527;133.351033785;0.0;0.0;85.0;85.0;1.0;0.0;119.558047042;119.558047042
2016-01-06 14:00:00;74.650654079;0.0;75.071890416;64.1312220132;51.7078108755;0.0;-0.0;36.4384226163;0.0;0.0;0.0;-0.0;302.0;35.870271366;85.0;120.870271366;0.0;-0.0;161.766052406;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.92580238;1.0;15.8375395095;181.868483684;133.351033785;0.0;0.0;85.0;85.0;1.0;0.0;120.870271366;120.87027136600001
2016-01-06 15:00:00;74.650654079;0.0;75.071890416;64.6974803574;15.5799751476;0.0;-0.0;75.0;0.0;0.0;0.0;-0.0;305.0;10.8896110262;58.2705985698;69.160209596;0.0;-0.0;161.7498758;0.0;-0.0;0.0;-0.0;103.280791789;0.0;38.72151659;1.0;4.6903641214;193.219944862;133.351033785;0.0;0.0;58.2705985698;58.2705985698;1.0;0.0;69.160209596;69.160209596
2016-01-06 16:00:00;74.650654079;24.7240843487;75.071890416;63.5533711563;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;323.0;0.0;0.0;0.0;0.0;-0.0;151.733700813;10.0;1.0;0.0;-0.0;103.280791789;24.9738225744;39.1286671;1.0;0.0;172.529335899;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
2016-01-06 17:00:00;74.650654079;8.02447914608;75.071890416;65.2529763589;0.0;10.0;1.0;75.0;0.0;0.0;0.0;-0.0;308.0;0.0;0.0;0.0;0.0;-0.0;141.718527443;10.0;1.0;0.0;-0.0;103.280791789;8.10553449099;38.51587189;1.0;0.0;190.010419193;133.351033785;0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;0.0
